original_row_index,doi,anion_name,composition_summary,cluster_id,conductivity,best_predicted_conductivity_ms_cm,best_abs_error_ms_cm,q_scale_opt,weighted_permittivity,weighted_viscosity_mpa_s_25c,salt_conc_x_weighted_permittivity,salt_conc_x_weighted_viscosity,temperature,anion_tfsi,split,true_q_scale,predicted_q_scale,residual_q_scale
230,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,1,9.799721621,8.676925970856674,1.1227956501433258,0.7,46.05,1.245,46.05,1.245,304.3829261,1,test,0.7,0.8083333333333329,0.10833333333333295
231,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,1,10.11444479,8.782082511060048,1.3323622789399518,0.7,46.05,1.245,46.05,1.245,306.0686669,1,test,0.7,0.8083333333333329,0.10833333333333295
232,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,1,10.78951438,8.909802318388747,1.8797120616112526,0.7,46.05,1.245,46.05,1.245,308.3823075,1,test,0.7,0.8083333333333329,0.10833333333333295
233,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,1,11.15682029,9.03394902624458,2.122871263755421,0.7,46.05,1.245,46.05,1.245,310.3742654,1,test,0.7,0.8083333333333329,0.10833333333333295
234,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,1,11.83343644,9.175781139265853,2.657655300734147,0.7,46.05,1.245,46.05,1.245,312.99103,1,test,0.7,0.8083333333333329,0.10833333333333295
235,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,1,12.0437674,9.302186892407017,2.7415805075929836,0.7,46.05,1.245,46.05,1.245,314.2158985,1,test,0.7,0.8083333333333329,0.10833333333333295
236,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,1,12.46288277,9.419370581516327,3.043512188483673,0.7,46.05,1.245,46.05,1.245,316.3625116,1,test,0.7,0.8083333333333329,0.10833333333333295
237,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,1,12.88122487,9.490651244230985,3.390573625769015,0.7,46.05,1.245,46.05,1.245,318.3575626,1,test,0.7,0.8083333333333329,0.10833333333333295
238,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,1,13.24930405,9.6184499200235,3.6308541299765,0.7,46.05,1.245,46.05,1.245,320.5010826,1,test,0.7,0.8083333333333329,0.10833333333333295
239,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,1,13.41014538,9.727484133313762,3.682661246686237,0.7,46.05,1.245,46.05,1.245,322.0259821,1,test,0.7,0.8083333333333329,0.10833333333333295
240,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,1,14.20275286,10.756483742568275,3.4462691174317257,0.7,46.05,1.245,46.05,1.245,327.3770492,1,test,0.7,0.8083333333333329,0.10833333333333295
241,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,1,14.97757501,11.177467535291562,3.8001074747084385,0.7,46.05,1.245,46.05,1.245,329.2421899,1,test,0.7,0.8083333333333329,0.10833333333333295
242,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,1,15.08815342,11.496829593593272,3.591323826406727,0.7,46.05,1.245,46.05,1.245,330.9155583,1,test,0.7,0.8083333333333329,0.10833333333333295
243,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,1,15.24435509,11.611056036494531,3.6332990535054694,0.7,46.05,1.245,46.05,1.245,331.5310857,1,test,0.7,0.8083333333333329,0.10833333333333295
244,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,1,15.40287659,12.049154618368776,3.3537219716312237,0.7,46.05,1.245,46.05,1.245,332.6012991,1,test,0.7,0.8083333333333329,0.10833333333333295
245,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,1,15.50881534,12.26727160598065,3.2415437340193503,0.7,46.05,1.245,46.05,1.245,333.3652954,1,test,0.7,0.8083333333333329,0.10833333333333295
246,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,1,15.6147541,12.502745308518683,3.1120087914813173,0.7,46.05,1.245,46.05,1.245,334.1292917,1,test,0.7,0.8083333333333329,0.10833333333333295
247,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,1,15.87380142,12.842609233706517,3.0311921862934827,0.7,46.05,1.245,46.05,1.245,334.9025673,1,test,0.7,0.8083333333333329,0.10833333333333295
248,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,1,14.02618827,10.199070809518307,3.827117460481693,0.7,46.05,1.245,46.05,1.245,324.4370554,1,test,0.7,0.8083333333333329,0.10833333333333295
249,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,1,14.2478606,10.566041280029076,3.6818193199709235,0.7,46.05,1.245,46.05,1.245,326.2181668,1,test,0.7,0.8083333333333329,0.10833333333333295
11883,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,1,4.959,4.259221917964892,0.6997780820351078,0.7,46.05,1.245,23.16315,0.626235,263.15,0,test,0.7,0.7241279069767458,0.024127906976745828
11884,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,1,4.962,4.213180991994209,0.7488190080057908,0.7,46.05,1.245,46.18814999999999,1.2487349999999997,263.15,0,test,0.7,0.7241279069767458,0.024127906976745828
11885,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,1,2.955,2.896309961265625,0.05869003873437517,0.85,46.05,1.245,69.21314999999998,1.871235,263.15,0,test,0.85,0.7241279069767458,-0.1258720930232542
11886,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,1,1.824,2.68360476233206,0.85960476233206,0.9,46.05,1.245,92.1,2.49,263.15,0,test,0.9,0.7241279069767458,-0.17587209302325424
11887,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,1,0.756,2.8047099797055677,2.048709979705568,0.9,46.05,1.245,138.14999999999998,3.735,263.15,0,test,0.9,0.7241279069767458,-0.17587209302325424
11888,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,1,6.352,5.267213603249449,1.0847863967505509,0.7,46.05,1.245,23.2092,0.6274799999999999,273.15,0,test,0.7,0.7241279069767458,0.024127906976745828
11889,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,1,6.813,5.227175861843264,1.5858241381567355,0.7,46.05,1.245,46.2342,1.24998,273.15,0,test,0.7,0.7241279069767458,0.024127906976745828
11890,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,1,4.488,4.295483754319962,0.19251624568003844,0.8,46.05,1.245,69.21314999999998,1.871235,273.15,0,test,0.8,0.7241279069767458,-0.07587209302325426
11891,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,1,2.978,3.104801639024188,0.12680163902418773,0.9,46.05,1.245,92.23815,2.493735,273.15,0,test,0.9,0.7241279069767458,-0.17587209302325424
11892,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,1,1.413,3.2151113228806696,1.8021113228806696,0.9,46.05,1.245,138.14999999999998,3.735,273.15,0,test,0.9,0.7241279069767458,-0.17587209302325424
11893,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,1,7.864,6.433435746042353,1.4305642539576473,0.7,46.05,1.245,23.1171,0.6249899999999999,283.15,0,test,0.7,0.7241279069767458,0.024127906976745828
11894,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,1,8.723,6.429824577831504,2.2931754221684963,0.7,46.05,1.245,46.2342,1.24998,283.15,0,test,0.7,0.7241279069767458,0.024127906976745828
11895,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,1,6.378,6.209389582532673,0.16861041746732752,0.7,46.05,1.245,69.25919999999999,1.87248,283.15,0,test,0.7,0.7241279069767458,0.024127906976745828
11896,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,1,4.451,4.1980393277360175,0.2529606722639821,0.85,46.05,1.245,92.14605,2.491245,283.15,0,test,0.85,0.7241279069767458,-0.1258720930232542
11897,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,1,2.308,3.655461475332622,1.3474614753326222,0.9,46.05,1.245,138.0579,3.73251,283.15,0,test,0.9,0.7241279069767458,-0.17587209302325424
11898,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,1,9.436,7.519888419041839,1.9161115809581606,0.7,46.05,1.245,23.2092,0.6274799999999999,293.15,0,test,0.7,0.7241279069767458,0.024127906976745828
11899,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,1,10.813,7.561205951890643,3.2517940481093577,0.7,46.05,1.245,46.28025,1.2512249999999998,293.15,0,test,0.7,0.7241279069767458,0.024127906976745828
11900,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,1,8.507,7.473805118081864,1.0331948819181358,0.7,46.05,1.245,69.25919999999999,1.87248,293.15,0,test,0.7,0.7241279069767458,0.024127906976745828
11901,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,1,6.441,6.401856841248533,0.03914315875146723,0.8,46.05,1.245,92.3763,2.4974699999999994,293.15,0,test,0.8,0.7241279069767458,-0.07587209302325426
11902,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,1,3.463,4.057248467446365,0.5942484674463646,0.9,46.05,1.245,138.38025,3.741225,293.15,0,test,0.9,0.7241279069767458,-0.17587209302325424
11903,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,1,10.909,8.676291093138307,2.232708906861694,0.7,46.05,1.245,23.25525,0.628725,303.15,0,test,0.7,0.7241279069767458,0.024127906976745828
11904,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,1,12.942,8.731509221571121,4.210490778428879,0.7,46.05,1.245,46.37234999999999,1.2537149999999997,303.15,0,test,0.7,0.7241279069767458,0.024127906976745828
11905,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,1,10.896,8.787780004271072,2.1082199957289287,0.7,46.05,1.245,69.30524999999999,1.873725,303.15,0,test,0.7,0.7241279069767458,0.024127906976745828
11906,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,1,8.511,8.660610459288085,0.1496104592880858,0.7,46.05,1.245,92.3763,2.4974699999999994,303.15,0,test,0.7,0.7241279069767458,0.024127906976745828
11907,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,1,4.935,4.39030487147427,0.5446951285257295,0.9,46.05,1.245,138.19605,3.736245,303.15,0,test,0.9,0.7241279069767458,-0.17587209302325424
11908,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,1,12.441,9.571582975201531,2.8694170247984694,0.7,46.05,1.245,23.25525,0.628725,313.15,0,test,0.7,0.7241279069767458,0.024127906976745828
11909,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,1,15.151,9.589130932681371,5.561869067318629,0.7,46.05,1.245,46.4184,1.25496,313.15,0,test,0.7,0.7241279069767458,0.024127906976745828
11910,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,1,13.184,9.550382307201168,3.633617692798831,0.7,46.05,1.245,69.21314999999998,1.871235,313.15,0,test,0.7,0.7241279069767458,0.024127906976745828
11911,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,1,10.76,9.346631770729122,1.413368229270878,0.7,46.05,1.245,92.19209999999998,2.49249,313.15,0,test,0.7,0.7241279069767458,0.024127906976745828
11912,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,1,6.587,5.656828395286728,0.930171604713272,0.85,46.05,1.245,138.19605,3.736245,313.15,0,test,0.85,0.7241279069767458,-0.1258720930232542
11913,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,1,14.172,10.483548330263643,3.6884516697363576,0.7,46.05,1.245,23.07105,0.623745,323.15,0,test,0.7,0.7241279069767458,0.024127906976745828
11914,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,1,17.36,10.473908414724267,6.886091585275732,0.7,46.05,1.245,46.4184,1.25496,323.15,0,test,0.7,0.7241279069767458,0.024127906976745828
11915,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,1,15.731,10.297556690618837,5.433443309381163,0.7,46.05,1.245,69.12105,1.868745,323.15,0,test,0.7,0.7241279069767458,0.024127906976745828
11916,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,1,13.108,9.958121350998287,3.149878649001714,0.7,46.05,1.245,92.33025,2.4962249999999995,323.15,0,test,0.7,0.7241279069767458,0.024127906976745828
11917,10.1149/2.0571912jes,PF6,EC:0.500+DMC:0.500,1,7.98,8.190447268771678,0.2104472687716772,0.8,46.05,1.245,138.14999999999998,3.735,323.15,0,test,0.8,0.7241279069767458,-0.07587209302325426
12002,10.1149/2.0641503jes,PF6,EC:0.500+DEC:0.500,1,5.095238095,4.471108054417792,0.6241300405822079,0.7,45.9,1.255,23.0562500085,0.6304050928249999,283.15,0,test,0.7,0.7241279069767458,0.024127906976745828
12003,10.1149/2.0641503jes,PF6,EC:0.500+DEC:0.500,1,6.80952381,5.668419940273715,1.141103869726285,0.7,45.9,1.255,23.0562500085,0.6304050928249999,298.15,0,test,0.7,0.7241279069767458,0.024127906976745828
12004,10.1149/2.0641503jes,PF6,EC:0.500+DEC:0.500,1,8.738205467,6.453364613503113,2.2848408534968874,0.7,45.9,1.255,22.95,0.6275,313.15,0,test,0.7,0.7241279069767458,0.024127906976745828
12005,10.1149/2.0641503jes,PF6,EC:0.500+DEC:0.500,1,5.581018519,3.7887977326191953,1.7922207863808044,0.7,45.9,1.255,36.7625000034,1.00516203713,283.15,0,test,0.7,0.7241279069767458,0.024127906976745828
12006,10.1149/2.0641503jes,PF6,EC:0.500+DEC:0.500,1,7.84292328,4.858544007879538,2.984379272120462,0.7,45.9,1.255,36.7625000034,1.00516203713,298.15,0,test,0.7,0.7241279069767458,0.024127906976745828
12007,10.1149/2.0641503jes,PF6,EC:0.500+DEC:0.500,1,10.31911376,5.493537614746421,4.82557614525358,0.7,45.9,1.255,36.7625000034,1.00516203713,313.15,0,test,0.7,0.7241279069767458,0.024127906976745828
12008,10.1149/2.0641503jes,PF6,EC:0.500+DEC:0.500,1,5.452491182,3.2805046199354435,2.1719865620645566,0.7,45.9,1.255,45.9,1.255,283.15,0,test,0.7,0.7241279069767458,0.024127906976745828
12009,10.1149/2.0641503jes,PF6,EC:0.500+DEC:0.500,1,7.88106261,4.243586216135028,3.637476393864972,0.7,45.9,1.255,45.9,1.255,298.15,0,test,0.7,0.7241279069767458,0.024127906976745828
12010,10.1149/2.0641503jes,PF6,EC:0.500+DEC:0.500,1,10.64296737,4.796245792573004,5.846721577426995,0.7,45.9,1.255,45.9,1.255,313.15,0,test,0.7,0.7241279069767458,0.024127906976745828
12011,10.1149/2.0641503jes,PF6,EC:0.500+DEC:0.500,1,4.919091711,3.008708492210446,1.910383218789554,0.7,45.9,1.255,55.1437500051,1.5077430556949998,283.15,0,test,0.7,0.7241279069767458,0.024127906976745828
12012,10.1149/2.0641503jes,PF6,EC:0.500+DEC:0.500,1,7.490520282,3.952937975460515,3.5375823065394854,0.7,45.9,1.255,55.1437500051,1.5077430556949998,298.15,0,test,0.7,0.7241279069767458,0.024127906976745828
12013,10.1149/2.0641503jes,PF6,EC:0.500+DEC:0.500,1,10.204806,4.460449779371221,5.744356220628779,0.7,45.9,1.255,55.1437500051,1.5077430556949998,313.15,0,test,0.7,0.7241279069767458,0.024127906976745828
12014,10.1149/2.0641503jes,PF6,EC:0.500+DEC:0.500,1,3.785824515,2.488054273504653,1.2977702414953467,0.7,45.9,1.255,68.85,1.8825,283.15,0,test,0.7,0.7241279069767458,0.024127906976745828
12015,10.1149/2.0641503jes,PF6,EC:0.500+DEC:0.500,1,6.404872134,3.4137785138314594,2.9910936201685403,0.7,45.9,1.255,68.85,1.8825,298.15,0,test,0.7,0.7241279069767458,0.024127906976745828
12016,10.1149/2.0641503jes,PF6,EC:0.500+DEC:0.500,1,9.095238095,3.8400661510484078,5.255171943951591,0.7,45.9,1.255,68.9562500085,1.885405092825,313.15,0,test,0.7,0.7241279069767458,0.024127906976745828
119,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.100+DMC:0.900,2,8.373333333,7.296328251410735,1.077005081589265,0.7,11.69,0.7210000000000001,11.69,0.7210000000000001,298.0,1,test,0.7,0.8083333333333329,0.10833333333333295
129,10.1016/j.jpowsour.2011.07.071,TFSI,DMC:1.000,2,6.993333333,6.9769114630106985,0.016421869989301285,0.75,3.1,0.59,3.1,0.59,298.0,1,test,0.75,0.8083333333333329,0.058333333333332904
3786,10.1149/1.1344281,ClO4,DME:1.000,2,2.579896064,1.3073224432370116,1.2725736207629885,0.8,7.2,0.39,3.6,0.195,342.1636336,0,test,0.8,0.7241279069767458,-0.07587209302325426
3787,10.1149/1.1344281,ClO4,DME:1.000,2,2.62959886,1.3207743828588363,1.308824477141164,0.8,7.2,0.39,3.6,0.195,338.0551762,0,test,0.8,0.7241279069767458,-0.07587209302325426
3788,10.1149/1.1344281,ClO4,DME:1.000,2,2.680259201,1.331231080805248,1.349028120194752,0.8,7.2,0.39,3.6,0.195,333.0552761,0,test,0.8,0.7241279069767458,-0.07587209302325426
3789,10.1149/1.1344281,ClO4,DME:1.000,2,2.714573827,1.3437512231441584,1.3708226038558418,0.8,7.2,0.39,3.6,0.195,328.1997969,0,test,0.8,0.7241279069767458,-0.07587209302325426
3790,10.1149/1.1344281,ClO4,DME:1.000,2,2.749327774,1.361919785394713,1.3874079886052872,0.8,7.2,0.39,3.6,0.195,323.4838556,0,test,0.8,0.7241279069767458,-0.07587209302325426
3791,10.1149/1.1344281,ClO4,DME:1.000,2,2.784526666,1.4101706947571815,1.3743559712428186,0.8,7.2,0.39,3.6,0.195,318.2249727,0,test,0.8,0.7241279069767458,-0.07587209302325426
3792,10.1149/1.1344281,ClO4,DME:1.000,2,2.820176199,1.4499400706906114,1.3702361283093887,0.8,7.2,0.39,3.6,0.195,313.3523897,0,test,0.8,0.7241279069767458,-0.07587209302325426
3793,10.1149/1.1344281,ClO4,DME:1.000,2,2.911309636,1.4579525790153398,1.4533570569846601,0.8,7.2,0.39,3.6,0.195,307.1556519,0,test,0.8,0.7241279069767458,-0.07587209302325426
3794,10.1149/1.1344281,ClO4,DME:1.000,2,2.948582337,1.4647652888354834,1.4838170481645165,0.8,7.2,0.39,3.6,0.195,303.021284,0,test,0.8,0.7241279069767458,-0.07587209302325426
3795,10.1149/1.1344281,ClO4,DME:1.000,2,2.986332231,1.5089170423481626,1.4774151886518374,0.8,7.2,0.39,3.6,0.195,298.0067029,0,test,0.8,0.7241279069767458,-0.07587209302325426
3796,10.1149/1.1344281,ClO4,DME:1.000,2,2.986332231,4.511473954732626,1.520379788803004,0.75,7.2,0.39,3.6,0.195,293.344378,0,test,0.75,0.7241279069767458,-0.025872093023254217
3797,10.1149/1.1344281,ClO4,DME:1.000,2,2.986332231,4.244366025598225,1.2580337945982252,0.75,7.2,0.39,3.6,0.195,287.5338457,0,test,0.75,0.7241279069767458,-0.025872093023254217
3798,10.1149/1.1344281,ClO4,DME:1.000,2,2.911309636,4.123193666777052,1.211884030777052,0.75,7.2,0.39,3.6,0.195,282.831159,0,test,0.75,0.7241279069767458,-0.025872093023254217
3799,10.1149/1.1344281,ClO4,DME:1.000,2,2.802294743,3.77399364764874,0.9716989046487399,0.75,7.2,0.39,3.6,0.195,277.9341762,0,test,0.75,0.7241279069767458,-0.025872093023254217
3800,10.1149/1.1344281,ClO4,DME:1.000,2,2.784526666,3.4691574398046363,0.6846307738046362,0.75,7.2,0.39,3.6,0.195,273.3744374,0,test,0.75,0.7241279069767458,-0.025872093023254217
3801,10.1149/1.1344281,ClO4,DME:1.000,2,2.714573827,3.177953495066567,0.4633796680665667,0.75,7.2,0.39,3.6,0.195,267.9981574,0,test,0.75,0.7241279069767458,-0.025872093023254217
3802,10.1149/1.1344281,ClO4,DME:1.000,2,2.714573827,2.8491244544325327,0.13455062743253254,0.75,7.2,0.39,3.6,0.195,263.1400409,0,test,0.75,0.7241279069767458,-0.025872093023254217
3803,10.1149/1.1344281,ClO4,DME:1.000,2,2.596358393,2.866430634143779,0.27007224114377903,0.75,7.2,0.39,3.6,0.195,257.41429,0,test,0.75,0.7884615384615384,0.038461538461538436
3804,10.1149/1.1344281,ClO4,DME:1.000,2,2.531132715,2.849003676844199,0.31787096184419905,0.75,7.2,0.39,3.6,0.195,252.3586002,0,test,0.75,0.7884615384615384,0.038461538461538436
3805,10.1149/1.1344281,ClO4,DME:1.000,2,2.271713669,2.7250464904371436,0.4533328214371437,0.75,7.2,0.39,3.6,0.195,247.7604222,0,test,0.75,0.7884615384615384,0.038461538461538436
3806,10.1149/1.1344281,ClO4,DME:1.000,2,1.541151395,1.1110626661849579,0.4300887288150421,0.8,7.2,0.39,3.6,0.195,242.7698113,0,test,0.8,0.7884615384615384,-0.011538461538461608
3807,10.1149/1.1344281,ClO4,DME:1.000,2,0.575000879,0.6484456331573984,0.07041037954862672,0.85,7.2,0.39,3.6,0.195,236.6597417,0,test,0.85,0.7884615384615384,-0.06153846153846154
3808,10.1149/1.1344281,ClO4,DME:1.000,2,0.454421178,0.6268962838292031,0.170249947577428,0.85,7.2,0.39,3.6,0.195,231.2829745,0,test,0.85,0.7884615384615384,-0.06153846153846154
3809,10.1149/1.1344281,ClO4,DME:1.000,2,0.363725275,0.6102960495736954,0.24296342706022162,0.85,7.2,0.39,3.6,0.195,226.3738768,0,test,0.85,0.7884615384615384,-0.06153846153846154
3810,10.1149/1.1344281,ClO4,DME:1.000,2,0.308283497,0.5849486613394732,0.27342693149159647,0.85,7.2,0.39,3.6,0.195,221.8928866,0,test,0.85,0.7884615384615384,-0.06153846153846154
3811,10.1149/1.1344281,ClO4,DME:1.000,2,0.262959886,0.5478316212328153,0.2827485527526824,0.85,7.2,0.39,3.6,0.195,217.271265,0,test,0.85,0.7884615384615384,-0.06153846153846154
3812,10.1149/1.1344281,ClO4,DME:1.000,2,0.220060166,0.5280109077059278,0.3058547475782789,0.85,7.2,0.39,3.6,0.195,212.2342837,0,test,0.85,0.7884615384615384,-0.06153846153846154
3813,10.1149/1.1344281,TFSI,DME:1.000,2,10.25769363,8.77913287801124,1.478560751988761,0.7,7.2,0.39,3.6,0.195,338.3557034,1,test,0.7,0.8083333333333329,0.10833333333333295
3814,10.1149/1.1344281,TFSI,DME:1.000,2,10.25769363,8.539620483216412,1.7180731467835884,0.7,7.2,0.39,3.6,0.195,333.0961378,1,test,0.7,0.8083333333333329,0.10833333333333295
3815,10.1149/1.1344281,TFSI,DME:1.000,2,10.25769363,8.341991990374902,1.915701639625098,0.7,7.2,0.39,3.6,0.195,328.2368302,1,test,0.7,0.8083333333333329,0.10833333333333295
3816,10.1149/1.1344281,TFSI,DME:1.000,2,10.32314802,8.15407326430247,2.1690747556975296,0.7,7.2,0.39,3.6,0.195,322.8222872,1,test,0.7,0.8083333333333329,0.10833333333333295
3817,10.1149/1.1344281,TFSI,DME:1.000,2,10.32314802,8.080420695596588,2.242727324403411,0.7,7.2,0.39,3.6,0.195,317.8065302,1,test,0.7,0.8083333333333329,0.10833333333333295
3818,10.1149/1.1344281,TFSI,DME:1.000,2,10.0,8.023063602468977,1.9769363975310235,0.7,7.2,0.39,3.6,0.195,313.3740906,1,test,0.7,0.8083333333333329,0.10833333333333295
3819,10.1149/1.1344281,TFSI,DME:1.000,2,10.0,7.952180140474596,2.0478198595254042,0.7,7.2,0.39,3.6,0.195,308.4339357,1,test,0.7,0.8083333333333329,0.10833333333333295
3820,10.1149/1.1344281,TFSI,DME:1.000,2,9.873591112,7.9221953776517795,1.9513957343482202,0.7,7.2,0.39,3.6,0.195,303.2356303,1,test,0.7,0.8083333333333329,0.10833333333333295
3821,10.1149/1.1344281,TFSI,DME:1.000,2,9.748780144,7.796852532846977,1.9519276111530228,0.7,7.2,0.39,3.6,0.195,297.4212537,1,test,0.7,0.8083333333333329,0.10833333333333295
3822,10.1149/1.1344281,TFSI,DME:1.000,2,9.4436117,7.208518713869811,2.235092986130189,0.7,7.2,0.39,3.6,0.195,292.5814702,1,test,0.7,0.8083333333333329,0.10833333333333295
3823,10.1149/1.1344281,TFSI,DME:1.000,2,9.147996017,6.812599622735029,2.335396394264971,0.7,7.2,0.39,3.6,0.195,287.5287705,1,test,0.7,0.8083333333333329,0.10833333333333295
3824,10.1149/1.1344281,TFSI,DME:1.000,2,8.749615134,6.593578592495844,2.1560365415041565,0.7,7.2,0.39,3.6,0.195,282.2910457,1,test,0.7,0.8083333333333329,0.10833333333333295
3825,10.1149/1.1344281,TFSI,DME:1.000,2,8.421983081,6.028878897927294,2.3931041830727064,0.7,7.2,0.39,3.6,0.195,277.7550436,1,test,0.7,0.8083333333333329,0.10833333333333295
3826,10.1149/1.1344281,TFSI,DME:1.000,2,8.106619313,5.440550112508673,2.666069200491327,0.7,7.2,0.39,3.6,0.195,272.5347235,1,test,0.7,0.8083333333333329,0.10833333333333295
3827,10.1149/1.1344281,TFSI,DME:1.000,2,7.558803207,4.979412129913587,2.579391077086413,0.7,7.2,0.39,3.6,0.195,267.3436967,1,test,0.7,0.8083333333333329,0.10833333333333295
3828,10.1149/1.1344281,TFSI,DME:1.000,2,7.13824024,4.478053442150249,2.660186797849751,0.7,7.2,0.39,3.6,0.195,262.5014503,1,test,0.7,0.7884615384615384,0.08846153846153848
3829,10.1149/1.1344281,TFSI,DME:1.000,2,6.741076905,4.48951608356647,2.2515608214335296,0.7,7.2,0.39,3.6,0.195,258.1272857,1,test,0.7,0.7884615384615384,0.08846153846153848
3830,10.1149/1.1344281,TFSI,DME:1.000,2,6.285539232,4.476473577430804,1.8090656545691957,0.7,7.2,0.39,3.6,0.195,252.8961185,1,test,0.7,0.7884615384615384,0.08846153846153848
3831,10.1149/1.1344281,TFSI,DME:1.000,2,5.713550593,4.2365665030607484,1.4769840899392515,0.7,7.2,0.39,3.6,0.195,247.0532567,1,test,0.7,0.7884615384615384,0.08846153846153848
3832,10.1149/1.1344281,TFSI,DME:1.000,2,4.904646766,4.12822200677197,0.7764247592280302,0.7,7.2,0.39,3.6,0.195,241.4678399,1,test,0.7,0.7884615384615384,0.08846153846153848
3833,10.1149/1.1344281,TFSI,DME:1.000,2,4.130685208,3.861920680166988,0.26876452783301197,0.7,7.2,0.39,3.6,0.195,235.0174568,1,test,0.7,0.7884615384615384,0.08846153846153848
3834,10.1149/1.1344281,TFSI,DME:1.000,2,3.456798248,3.6452663014719255,0.1884680534719254,0.7,7.2,0.39,3.6,0.195,227.9743728,1,test,0.7,0.7884615384615384,0.08846153846153848
3835,10.1149/1.1344281,TFSI,DME:1.000,2,3.005388031,3.0215421319291815,0.01615410092918168,0.75,7.2,0.39,3.6,0.195,221.9999346,1,test,0.75,0.7884615384615384,0.038461538461538436
3836,10.1149/1.1344281,TFSI,DME:1.000,2,2.62959886,2.833111473446269,0.2035126134462688,0.75,7.2,0.39,3.6,0.195,217.3762197,1,test,0.75,0.7884615384615384,0.038461538461538436
3837,10.1149/1.1344281,TFSI,DME:1.000,2,2.420905854,2.7268366471536067,0.30593079315360683,0.75,7.2,0.39,3.6,0.195,214.3657983,1,test,0.75,0.7884615384615384,0.038461538461538436
3838,10.1149/1.1344281,TFSI,DME:1.000,2,2.271713669,1.9680529445297776,0.3036607244702223,0.8,7.2,0.39,3.6,0.195,211.8374067,1,test,0.8,0.7884615384615384,-0.011538461538461608
