original_row_index,doi,conductivity,anion_name,composition_summary,solvent_entropy,weighted_permittivity,weighted_viscosity_mpa_s_25c,salt_conc_x_weighted_permittivity,salt_conc_x_weighted_viscosity,anion_pf6,anion_clo4,anion_tfsi,anion_fsi,anion_bf4,has_ec,frac_ec,has_pc,frac_pc,has_dme,frac_dme,has_dmc,frac_dmc,has_dec,frac_dec,has_emc,frac_emc,cation_name,salt_conc,temperature,solvents,solvent_fracs,replicate_count,conductivity_std,cluster_id,row_status,criterion_name,q_scale,q_scale_opt,q_scale_tie_rule,q_scale_tie_tolerance_ms_cm,best_abs_error_ms_cm,best_predicted_conductivity_ms_cm,n_q_values_evaluated,q_grid
170,10.1016/j.jpowsour.2011.07.071,10.55907826,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,293.2168265,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,2.997872308109357,7.561205951890643,5,"0.7,0.75,0.8,0.85,0.9"
171,10.1016/j.jpowsour.2011.07.071,10.66269719,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,293.5261367,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,3.0872264023361513,7.575470787663848,5,"0.7,0.75,0.8,0.85,0.9"
172,10.1016/j.jpowsour.2011.07.071,10.82044541,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,294.4447881,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,3.0630010662014096,7.75744434379859,5,"0.7,0.75,0.8,0.85,0.9"
173,10.1016/j.jpowsour.2011.07.071,11.03077637,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,295.6696567,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,3.1153150563594467,7.915461313640553,5,"0.7,0.75,0.8,0.85,0.9"
174,10.1016/j.jpowsour.2011.07.071,11.24188061,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,297.0460872,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,3.151376202243437,8.090504407756564,5,"0.7,0.75,0.8,0.85,0.9"
175,10.1016/j.jpowsour.2011.07.071,11.40426848,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,298.8741107,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,3.1404032217121003,8.2638652582879,5,"0.7,0.75,0.8,0.85,0.9"
176,10.1016/j.jpowsour.2011.07.071,12.03448809,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,302.3971543,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,3.3850376132913453,8.649450476708655,5,"0.7,0.75,0.8,0.85,0.9"
177,10.1016/j.jpowsour.2011.07.071,13.49520569,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,308.6978039,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,4.251733516843364,9.243472173156636,5,"0.7,0.75,0.8,0.85,0.9"
178,10.1016/j.jpowsour.2011.07.071,14.12387875,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,311.9177235,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,4.558787018557,9.565091731443,5,"0.7,0.75,0.8,0.85,0.9"
179,10.1016/j.jpowsour.2011.07.071,14.59480359,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,314.2189916,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,4.83766142808855,9.75714216191145,5,"0.7,0.75,0.8,0.85,0.9"
180,10.1016/j.jpowsour.2011.07.071,15.06418187,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,316.2171358,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,5.156527628410778,9.907654241589222,5,"0.7,0.75,0.8,0.85,0.9"
181,10.1016/j.jpowsour.2011.07.071,15.38045159,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,318.2060006,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,5.320492468616111,10.059959121383889,5,"0.7,0.75,0.8,0.85,0.9"
182,10.1016/j.jpowsour.2011.07.071,15.85137643,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,320.5072688,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,5.604677323948364,10.246699106051636,5,"0.7,0.75,0.8,0.85,0.9"
183,10.1016/j.jpowsour.2011.07.071,16.90303124,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,326.6316115,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,5.429842869692266,11.473188370307735,5,"0.7,0.75,0.8,0.85,0.9"
184,10.1016/j.jpowsour.2011.07.071,17.68171976,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,329.2545623,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,5.558493035943563,12.123226724056437,5,"0.7,0.75,0.8,0.85,0.9"
185,10.1016/j.jpowsour.2011.07.071,18.36452212,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,333.0838231,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,5.113652535406068,13.250869584593932,5,"0.7,0.75,0.8,0.85,0.9"
186,10.1016/j.jpowsour.2011.07.071,18.89189607,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,336.4491185,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,4.1599924029445585,14.731903667055443,5,"0.7,0.75,0.8,0.85,0.9"
187,10.1016/j.jpowsour.2011.07.071,19.67445097,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,339.8298794,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,3.6530071881037145,16.021443781896284,5,"0.7,0.75,0.8,0.85,0.9"
188,10.1016/j.jpowsour.2011.07.071,20.20027838,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,342.8920507,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,2.7448216657114024,17.455456714288598,5,"0.7,0.75,0.8,0.85,0.9"
189,10.1016/j.jpowsour.2011.07.071,20.82817816,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,345.9604083,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,0.9559301316554709,19.87224802834453,5,"0.7,0.75,0.8,0.85,0.9"
190,10.1016/j.jpowsour.2011.07.071,21.40194865,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,348.4194247,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.75,0.75,lowest_q_within_tolerance,0.02,0.15693113735702013,21.55887978735702,5,"0.7,0.75,0.8,0.85,0.9"
191,10.1016/j.jpowsour.2011.07.071,21.92932261,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,351.7847201,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.9,0.9,lowest_q_within_tolerance,0.02,1.3806188958161272,23.309941505816127,5,"0.7,0.75,0.8,0.85,0.9"
192,10.1016/j.jpowsour.2011.07.071,22.55335602,PF6,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,354.0952676,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.8,0.8,lowest_q_within_tolerance,0.02,3.1585952016186845,25.711951221618683,5,"0.7,0.75,0.8,0.85,0.9"
193,10.1016/j.jpowsour.2011.07.071,3.379987628,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,256.1150634,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.85,0.85,lowest_q_within_tolerance,0.02,0.09286509186080671,3.287122536139193,5,"0.7,0.75,0.8,0.85,0.9"
194,10.1016/j.jpowsour.2011.07.071,3.48669966,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,257.0306217,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.85,0.85,lowest_q_within_tolerance,0.02,0.16368432052314397,3.3230153394768562,5,"0.7,0.75,0.8,0.85,0.9"
195,10.1016/j.jpowsour.2011.07.071,3.543148778,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,258.0946489,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.85,0.85,lowest_q_within_tolerance,0.02,0.2042385639909461,3.338910214009054,5,"0.7,0.75,0.8,0.85,0.9"
196,10.1016/j.jpowsour.2011.07.071,3.598824621,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,259.0071141,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.85,0.85,lowest_q_within_tolerance,0.02,0.22163400643142994,3.37719061456857,5,"0.7,0.75,0.8,0.85,0.9"
197,10.1016/j.jpowsour.2011.07.071,3.603464275,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,259.9164862,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.85,0.85,lowest_q_within_tolerance,0.02,0.19492408445911202,3.408540190540888,5,"0.7,0.75,0.8,0.85,0.9"
198,10.1016/j.jpowsour.2011.07.071,3.712496134,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,261.2867306,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.8,0.8,lowest_q_within_tolerance,0.02,0.28181622336865164,3.9943123573686514,5,"0.7,0.75,0.8,0.85,0.9"
199,10.1016/j.jpowsour.2011.07.071,3.718682338,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,262.4992267,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.85,0.85,lowest_q_within_tolerance,0.02,0.27076882887980114,3.4479135091201987,5,"0.7,0.75,0.8,0.85,0.9"
200,10.1016/j.jpowsour.2011.07.071,3.774358181,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,263.4116919,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.85,0.85,lowest_q_within_tolerance,0.02,0.2851503054489042,3.489207875551096,5,"0.7,0.75,0.8,0.85,0.9"
201,10.1016/j.jpowsour.2011.07.071,3.778224559,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,264.169502,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.85,0.85,lowest_q_within_tolerance,0.02,0.24849702680530106,3.529727532194699,5,"0.7,0.75,0.8,0.85,0.9"
202,10.1016/j.jpowsour.2011.07.071,3.884163316,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,264.9334983,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.85,0.85,lowest_q_within_tolerance,0.02,0.28799330264118517,3.596170013358815,5,"0.7,0.75,0.8,0.85,0.9"
203,10.1016/j.jpowsour.2011.07.071,4.041911537,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,265.8521497,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.8,0.8,lowest_q_within_tolerance,0.02,0.30648081732481547,4.348392354324815,5,"0.7,0.75,0.8,0.85,0.9"
204,10.1016/j.jpowsour.2011.07.071,4.20120631,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,267.0739251,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.8,0.8,lowest_q_within_tolerance,0.02,0.28122309796895095,4.482429407968951,5,"0.7,0.75,0.8,0.85,0.9"
205,10.1016/j.jpowsour.2011.07.071,4.20816579,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,268.4379833,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.8,0.8,lowest_q_within_tolerance,0.02,0.3838359542141916,4.609224130382432,5,"0.7,0.75,0.8,0.85,0.9"
206,10.1016/j.jpowsour.2011.07.071,4.215125271,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,269.8020414,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.85,0.85,lowest_q_within_tolerance,0.02,0.34585345717694604,3.8692718138230537,5,"0.7,0.75,0.8,0.85,0.9"
207,10.1016/j.jpowsour.2011.07.071,4.323383854,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,271.0207238,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.85,0.85,lowest_q_within_tolerance,0.02,0.35146082923144206,3.971923024768558,5,"0.7,0.75,0.8,0.85,0.9"
208,10.1016/j.jpowsour.2011.07.071,4.531394989,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,271.7909063,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.8,0.8,lowest_q_within_tolerance,0.02,0.37554216227280346,4.906937151272803,5,"0.7,0.75,0.8,0.85,0.9"
209,10.1016/j.jpowsour.2011.07.071,4.739406124,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,272.5610888,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.8,0.8,lowest_q_within_tolerance,0.02,0.2743834136446557,5.013789537644656,5,"0.7,0.75,0.8,0.85,0.9"
210,10.1016/j.jpowsour.2011.07.071,4.94741726,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,273.3312713,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.8,0.8,lowest_q_within_tolerance,0.02,0.13550775321488828,5.082925013214888,5,"0.7,0.75,0.8,0.85,0.9"
211,10.1016/j.jpowsour.2011.07.071,4.95437674,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,274.6953294,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.8,0.8,lowest_q_within_tolerance,0.02,0.30752376996406916,5.261900509964069,5,"0.7,0.75,0.8,0.85,0.9"
212,10.1016/j.jpowsour.2011.07.071,5.010052583,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,275.6077946,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.8,0.8,lowest_q_within_tolerance,0.02,0.35108055160922547,5.361133134609226,5,"0.7,0.75,0.8,0.85,0.9"
213,10.1016/j.jpowsour.2011.07.071,5.119857717,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,277.129601,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.8,0.8,lowest_q_within_tolerance,0.02,0.3536479738880889,5.473505690888089,5,"0.7,0.75,0.8,0.85,0.9"
214,10.1016/j.jpowsour.2011.07.071,5.276059388,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,277.7451284,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.8,0.8,lowest_q_within_tolerance,0.02,0.2589819887613718,5.535041376761372,5,"0.7,0.75,0.8,0.85,0.9"
215,10.1016/j.jpowsour.2011.07.071,5.43535416,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,278.9669038,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.8,0.8,lowest_q_within_tolerance,0.02,0.22169381905312147,5.657047979053122,5,"0.7,0.75,0.8,0.85,0.9"
216,10.1016/j.jpowsour.2011.07.071,5.647231673,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,280.4948964,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.8,0.8,lowest_q_within_tolerance,0.02,0.20438480720447494,5.851616480204475,5,"0.7,0.75,0.8,0.85,0.9"
217,10.1016/j.jpowsour.2011.07.071,5.856016084,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,281.4166409,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.8,0.8,lowest_q_within_tolerance,0.02,0.12165791521890945,5.97767399921891,5,"0.7,0.75,0.8,0.85,0.9"
218,10.1016/j.jpowsour.2011.07.071,5.910918651,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,282.1775441,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.8,0.8,lowest_q_within_tolerance,0.02,0.14760874987519212,6.058527400875192,5,"0.7,0.75,0.8,0.85,0.9"
219,10.1016/j.jpowsour.2011.07.071,6.170739251,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,283.1023817,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.8,0.8,lowest_q_within_tolerance,0.02,0.019823729958978298,6.150915521041021,5,"0.7,0.75,0.8,0.85,0.9"
220,10.1016/j.jpowsour.2011.07.071,6.484689143,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,284.6365605,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.75,0.75,lowest_q_within_tolerance,0.02,0.07769937765136081,6.562388520651361,5,"0.7,0.75,0.8,0.85,0.9"
221,10.1016/j.jpowsour.2011.07.071,6.596040829,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,286.4614909,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.75,0.75,lowest_q_within_tolerance,0.02,0.12758897657984658,6.723629805579846,5,"0.7,0.75,0.8,0.85,0.9"
222,10.1016/j.jpowsour.2011.07.071,7.065419115,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,288.459635,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,0.0018502114919920487,7.067269326491992,5,"0.7,0.75,0.8,0.85,0.9"
223,10.1016/j.jpowsour.2011.07.071,7.226260439,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,289.9845345,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,0.05957490358849604,7.285835342588496,5,"0.7,0.75,0.8,0.85,0.9"
224,10.1016/j.jpowsour.2011.07.071,7.696412001,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,292.1342406,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,0.11910367913191866,7.577308321868081,5,"0.7,0.75,0.8,0.85,0.9"
225,10.1016/j.jpowsour.2011.07.071,8.064491185,TFSI,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.245,46.05,1.245,0,0,1,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,Li,1.0,294.2777606,"[""EC"",""DMC""]","[0.5,0.5]",1,0.0,1,clustered,weighted_permittivity,0.7,0.7,lowest_q_within_tolerance,0.02,0.23122810741598698,7.833263077584013,5,"0.7,0.75,0.8,0.85,0.9"
