saltClO4_rank02_row3812_q0p70,Li_ClO4_0p5M_DME1p0_T212p2342837_q070,parsed,7.9347,0.5379,Ionic conductivity = 7.9347 ± 0.5379 mS/cm,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_0p5M_DME1p0_T212p2342837_q070,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_0p5M_DME1p0_T212p2342837_q070/output_LELiB_MDLab.txt,3812,10.1149/1.1344281,Li,ClO4,0.5,"[""DME""]",[1.0],212.2342837,ClO4,0.70,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,38,2,2,10.1149/1.1344281,[3812],"[""10.1149/1.1344281""]",0.220060166,0.0,1,LiClO4,0.5,mol/l,mol/L,molar,,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 0.5, '[""DME""]', '[1.0]', 212.2342837)",64
saltClO4_rank02_row3812_q0p75,Li_ClO4_0p5M_DME1p0_T212p2342837_q075,parsed,6.8434,0.6237,Ionic conductivity = 6.8434 ± 0.6237 mS/cm,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_0p5M_DME1p0_T212p2342837_q075,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_0p5M_DME1p0_T212p2342837_q075/output_LELiB_MDLab.txt,3812,10.1149/1.1344281,Li,ClO4,0.5,"[""DME""]",[1.0],212.2342837,ClO4,0.75,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,38,2,2,10.1149/1.1344281,[3812],"[""10.1149/1.1344281""]",0.220060166,0.0,1,LiClO4,0.5,mol/l,mol/L,molar,,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 0.5, '[""DME""]', '[1.0]', 212.2342837)",64
saltClO4_rank02_row3812_q0p80,Li_ClO4_0p5M_DME1p0_T212p2342837_q080,parsed,3.6341,0.8511,Ionic conductivity = 3.6341 ± 0.8511 mS/cm,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_0p5M_DME1p0_T212p2342837_q080,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_0p5M_DME1p0_T212p2342837_q080/output_LELiB_MDLab.txt,3812,10.1149/1.1344281,Li,ClO4,0.5,"[""DME""]",[1.0],212.2342837,ClO4,0.80,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,38,2,2,10.1149/1.1344281,[3812],"[""10.1149/1.1344281""]",0.220060166,0.0,1,LiClO4,0.5,mol/l,mol/L,molar,,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 0.5, '[""DME""]', '[1.0]', 212.2342837)",64
saltClO4_rank02_row3812_q0p85,Li_ClO4_0p5M_DME1p0_T212p2342837_q085,parsed,1.7046,0.7922,Ionic conductivity = 1.7046 ± 0.7922 mS/cm,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_0p5M_DME1p0_T212p2342837_q085,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_0p5M_DME1p0_T212p2342837_q085/output_LELiB_MDLab.txt,3812,10.1149/1.1344281,Li,ClO4,0.5,"[""DME""]",[1.0],212.2342837,ClO4,0.85,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,38,2,2,10.1149/1.1344281,[3812],"[""10.1149/1.1344281""]",0.220060166,0.0,1,LiClO4,0.5,mol/l,mol/L,molar,,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 0.5, '[""DME""]', '[1.0]', 212.2342837)",64
saltClO4_rank02_row3812_q0p90,Li_ClO4_0p5M_DME1p0_T212p2342837_q090,parsed,1.0565,0.7071,Ionic conductivity = 1.0565 ± 0.7071 mS/cm,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_0p5M_DME1p0_T212p2342837_q090,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_0p5M_DME1p0_T212p2342837_q090/output_LELiB_MDLab.txt,3812,10.1149/1.1344281,Li,ClO4,0.5,"[""DME""]",[1.0],212.2342837,ClO4,0.90,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,38,2,2,10.1149/1.1344281,[3812],"[""10.1149/1.1344281""]",0.220060166,0.0,1,LiClO4,0.5,mol/l,mol/L,molar,,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 0.5, '[""DME""]', '[1.0]', 212.2342837)",64
saltClO4_rank03_row3724_q0p70,Li_ClO4_1p0M_PC1p0_T393p6420782_q070,parsed,24.8907,3.8656,Ionic conductivity = 24.8907 ± 3.8656 mS/cm,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_1p0M_PC1p0_T393p6420782_q070,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_1p0M_PC1p0_T393p6420782_q070/output_LELiB_MDLab.txt,3724,10.1149/1.1344281,Li,ClO4,1.0,"[""PC""]",[1.0],393.6420782,ClO4,0.70,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,39,2,3,10.1149/1.1344281,[3724],"[""10.1149/1.1344281""]",15.11159636,0.0,1,LiClO4,1.0,mol/l,mol/L,molar,,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 1.0, '[""PC""]', '[1.0]', 393.6420782)",64
saltClO4_rank03_row3724_q0p75,Li_ClO4_1p0M_PC1p0_T393p6420782_q075,parsed,24.1896,1.4099,Ionic conductivity = 24.1896 ± 1.4099 mS/cm,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_1p0M_PC1p0_T393p6420782_q075,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_1p0M_PC1p0_T393p6420782_q075/output_LELiB_MDLab.txt,3724,10.1149/1.1344281,Li,ClO4,1.0,"[""PC""]",[1.0],393.6420782,ClO4,0.75,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,39,2,3,10.1149/1.1344281,[3724],"[""10.1149/1.1344281""]",15.11159636,0.0,1,LiClO4,1.0,mol/l,mol/L,molar,,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 1.0, '[""PC""]', '[1.0]', 393.6420782)",64
saltClO4_rank03_row3724_q0p80,Li_ClO4_1p0M_PC1p0_T393p6420782_q080,parsed,22.0572,3.3137,Ionic conductivity = 22.0572 ± 3.3137 mS/cm,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_1p0M_PC1p0_T393p6420782_q080,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_1p0M_PC1p0_T393p6420782_q080/output_LELiB_MDLab.txt,3724,10.1149/1.1344281,Li,ClO4,1.0,"[""PC""]",[1.0],393.6420782,ClO4,0.80,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,39,2,3,10.1149/1.1344281,[3724],"[""10.1149/1.1344281""]",15.11159636,0.0,1,LiClO4,1.0,mol/l,mol/L,molar,,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 1.0, '[""PC""]', '[1.0]', 393.6420782)",64
saltClO4_rank03_row3724_q0p85,Li_ClO4_1p0M_PC1p0_T393p6420782_q085,parsed,14.9719,5.8124,Ionic conductivity = 14.9719 ± 5.8124 mS/cm,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_1p0M_PC1p0_T393p6420782_q085,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_1p0M_PC1p0_T393p6420782_q085/output_LELiB_MDLab.txt,3724,10.1149/1.1344281,Li,ClO4,1.0,"[""PC""]",[1.0],393.6420782,ClO4,0.85,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,39,2,3,10.1149/1.1344281,[3724],"[""10.1149/1.1344281""]",15.11159636,0.0,1,LiClO4,1.0,mol/l,mol/L,molar,,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 1.0, '[""PC""]', '[1.0]', 393.6420782)",64
saltClO4_rank03_row3724_q0p90,Li_ClO4_1p0M_PC1p0_T393p6420782_q090,parsed,7.9202,1.0217,Ionic conductivity = 7.9202 ± 1.0217 mS/cm,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_1p0M_PC1p0_T393p6420782_q090,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_1p0M_PC1p0_T393p6420782_q090/output_LELiB_MDLab.txt,3724,10.1149/1.1344281,Li,ClO4,1.0,"[""PC""]",[1.0],393.6420782,ClO4,0.90,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,39,2,3,10.1149/1.1344281,[3724],"[""10.1149/1.1344281""]",15.11159636,0.0,1,LiClO4,1.0,mol/l,mol/L,molar,,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 1.0, '[""PC""]', '[1.0]', 393.6420782)",64
saltClO4_rank04_row3786_q0p70,Li_ClO4_0p5M_DME1p0_T342p1636336_q070,parsed,16.1788,2.5833,Ionic conductivity = 16.1788 ± 2.5833 mS/cm,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_0p5M_DME1p0_T342p1636336_q070,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_0p5M_DME1p0_T342p1636336_q070/output_LELiB_MDLab.txt,3786,10.1149/1.1344281,Li,ClO4,0.5,"[""DME""]",[1.0],342.1636336,ClO4,0.70,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,40,2,4,10.1149/1.1344281,[3786],"[""10.1149/1.1344281""]",2.579896064,0.0,1,LiClO4,0.5,mol/l,mol/L,molar,,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 0.5, '[""DME""]', '[1.0]', 342.1636336)",64
saltClO4_rank04_row3786_q0p75,Li_ClO4_0p5M_DME1p0_T342p1636336_q075,parsed,8.1652,1.2613,Ionic conductivity = 8.1652 ± 1.2613 mS/cm,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_0p5M_DME1p0_T342p1636336_q075,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_0p5M_DME1p0_T342p1636336_q075/output_LELiB_MDLab.txt,3786,10.1149/1.1344281,Li,ClO4,0.5,"[""DME""]",[1.0],342.1636336,ClO4,0.75,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,40,2,4,10.1149/1.1344281,[3786],"[""10.1149/1.1344281""]",2.579896064,0.0,1,LiClO4,0.5,mol/l,mol/L,molar,,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 0.5, '[""DME""]', '[1.0]', 342.1636336)",64
saltClO4_rank04_row3786_q0p80,Li_ClO4_0p5M_DME1p0_T342p1636336_q080,parsed,0.9527,0.4329,Ionic conductivity = 0.9527 ± 0.4329 mS/cm,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_0p5M_DME1p0_T342p1636336_q080,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_0p5M_DME1p0_T342p1636336_q080/output_LELiB_MDLab.txt,3786,10.1149/1.1344281,Li,ClO4,0.5,"[""DME""]",[1.0],342.1636336,ClO4,0.80,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,40,2,4,10.1149/1.1344281,[3786],"[""10.1149/1.1344281""]",2.579896064,0.0,1,LiClO4,0.5,mol/l,mol/L,molar,,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 0.5, '[""DME""]', '[1.0]', 342.1636336)",64
saltClO4_rank04_row3786_q0p85,Li_ClO4_0p5M_DME1p0_T342p1636336_q085,parsed,0.0980,0.0977,Ionic conductivity = 0.0980 ± 0.0977 mS/cm,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_0p5M_DME1p0_T342p1636336_q085,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_0p5M_DME1p0_T342p1636336_q085/output_LELiB_MDLab.txt,3786,10.1149/1.1344281,Li,ClO4,0.5,"[""DME""]",[1.0],342.1636336,ClO4,0.85,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,40,2,4,10.1149/1.1344281,[3786],"[""10.1149/1.1344281""]",2.579896064,0.0,1,LiClO4,0.5,mol/l,mol/L,molar,,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 0.5, '[""DME""]', '[1.0]', 342.1636336)",64
saltClO4_rank04_row3786_q0p90,Li_ClO4_0p5M_DME1p0_T342p1636336_q090,parsed,0.0419,0.0104,Ionic conductivity = 0.0419 ± 0.0104 mS/cm,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_0p5M_DME1p0_T342p1636336_q090,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_0p5M_DME1p0_T342p1636336_q090/output_LELiB_MDLab.txt,3786,10.1149/1.1344281,Li,ClO4,0.5,"[""DME""]",[1.0],342.1636336,ClO4,0.90,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,40,2,4,10.1149/1.1344281,[3786],"[""10.1149/1.1344281""]",2.579896064,0.0,1,LiClO4,0.5,mol/l,mol/L,molar,,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 0.5, '[""DME""]', '[1.0]', 342.1636336)",64
saltClO4_rank05_row3760_q0p70,Li_ClO4_1p0M_PC1p0_T217p5511705_q070,parsed,0.0779,0.0173,Ionic conductivity = 0.0779 ± 0.0173 mS/cm,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_1p0M_PC1p0_T217p5511705_q070,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_1p0M_PC1p0_T217p5511705_q070/output_LELiB_MDLab.txt,3760,10.1149/1.1344281,Li,ClO4,1.0,"[""PC""]",[1.0],217.5511705,ClO4,0.70,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,41,2,5,10.1149/1.1344281,[3760],"[""10.1149/1.1344281""]",0.016360369,0.0,1,LiClO4,1.0,mol/l,mol/L,molar,,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 1.0, '[""PC""]', '[1.0]', 217.5511705)",64
saltClO4_rank05_row3760_q0p75,Li_ClO4_1p0M_PC1p0_T217p5511705_q075,parsed,0.1197,0.0245,Ionic conductivity = 0.1197 ± 0.0245 mS/cm,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_1p0M_PC1p0_T217p5511705_q075,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_1p0M_PC1p0_T217p5511705_q075/output_LELiB_MDLab.txt,3760,10.1149/1.1344281,Li,ClO4,1.0,"[""PC""]",[1.0],217.5511705,ClO4,0.75,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,41,2,5,10.1149/1.1344281,[3760],"[""10.1149/1.1344281""]",0.016360369,0.0,1,LiClO4,1.0,mol/l,mol/L,molar,,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 1.0, '[""PC""]', '[1.0]', 217.5511705)",64
saltClO4_rank05_row3760_q0p80,Li_ClO4_1p0M_PC1p0_T217p5511705_q080,parsed,0.0728,0.0357,Ionic conductivity = 0.0728 ± 0.0357 mS/cm,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_1p0M_PC1p0_T217p5511705_q080,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_1p0M_PC1p0_T217p5511705_q080/output_LELiB_MDLab.txt,3760,10.1149/1.1344281,Li,ClO4,1.0,"[""PC""]",[1.0],217.5511705,ClO4,0.80,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,41,2,5,10.1149/1.1344281,[3760],"[""10.1149/1.1344281""]",0.016360369,0.0,1,LiClO4,1.0,mol/l,mol/L,molar,,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 1.0, '[""PC""]', '[1.0]', 217.5511705)",64
saltClO4_rank05_row3760_q0p85,Li_ClO4_1p0M_PC1p0_T217p5511705_q085,parsed,0.0440,0.0135,Ionic conductivity = 0.0440 ± 0.0135 mS/cm,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_1p0M_PC1p0_T217p5511705_q085,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_1p0M_PC1p0_T217p5511705_q085/output_LELiB_MDLab.txt,3760,10.1149/1.1344281,Li,ClO4,1.0,"[""PC""]",[1.0],217.5511705,ClO4,0.85,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,41,2,5,10.1149/1.1344281,[3760],"[""10.1149/1.1344281""]",0.016360369,0.0,1,LiClO4,1.0,mol/l,mol/L,molar,,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 1.0, '[""PC""]', '[1.0]', 217.5511705)",64
saltClO4_rank05_row3760_q0p90,Li_ClO4_1p0M_PC1p0_T217p5511705_q090,parsed,0.0504,0.0273,Ionic conductivity = 0.0504 ± 0.0273 mS/cm,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_1p0M_PC1p0_T217p5511705_q090,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_1p0M_PC1p0_T217p5511705_q090/output_LELiB_MDLab.txt,3760,10.1149/1.1344281,Li,ClO4,1.0,"[""PC""]",[1.0],217.5511705,ClO4,0.90,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,41,2,5,10.1149/1.1344281,[3760],"[""10.1149/1.1344281""]",0.016360369,0.0,1,LiClO4,1.0,mol/l,mol/L,molar,,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 1.0, '[""PC""]', '[1.0]', 217.5511705)",64
saltClO4_rank06_row3734_q0p70,Li_ClO4_1p0M_PC1p0_T345p6484223_q070,parsed,16.8038,3.5409,Ionic conductivity = 16.8038 ± 3.5409 mS/cm,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_1p0M_PC1p0_T345p6484223_q070,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_1p0M_PC1p0_T345p6484223_q070/output_LELiB_MDLab.txt,3734,10.1149/1.1344281,Li,ClO4,1.0,"[""PC""]",[1.0],345.6484223,ClO4,0.70,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,42,2,6,10.1149/1.1344281,[3734],"[""10.1149/1.1344281""]",9.091189065,0.0,1,LiClO4,1.0,mol/l,mol/L,molar,,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 1.0, '[""PC""]', '[1.0]', 345.6484223)",64
saltClO4_rank06_row3734_q0p75,Li_ClO4_1p0M_PC1p0_T345p6484223_q075,parsed,13.6825,1.7458,Ionic conductivity = 13.6825 ± 1.7458 mS/cm,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_1p0M_PC1p0_T345p6484223_q075,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_1p0M_PC1p0_T345p6484223_q075/output_LELiB_MDLab.txt,3734,10.1149/1.1344281,Li,ClO4,1.0,"[""PC""]",[1.0],345.6484223,ClO4,0.75,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,42,2,6,10.1149/1.1344281,[3734],"[""10.1149/1.1344281""]",9.091189065,0.0,1,LiClO4,1.0,mol/l,mol/L,molar,,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 1.0, '[""PC""]', '[1.0]', 345.6484223)",64
saltClO4_rank06_row3734_q0p80,Li_ClO4_1p0M_PC1p0_T345p6484223_q080,parsed,13.9877,0.4869,Ionic conductivity = 13.9877 ± 0.4869 mS/cm,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_1p0M_PC1p0_T345p6484223_q080,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_1p0M_PC1p0_T345p6484223_q080/output_LELiB_MDLab.txt,3734,10.1149/1.1344281,Li,ClO4,1.0,"[""PC""]",[1.0],345.6484223,ClO4,0.80,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,42,2,6,10.1149/1.1344281,[3734],"[""10.1149/1.1344281""]",9.091189065,0.0,1,LiClO4,1.0,mol/l,mol/L,molar,,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 1.0, '[""PC""]', '[1.0]', 345.6484223)",64
saltClO4_rank06_row3734_q0p85,Li_ClO4_1p0M_PC1p0_T345p6484223_q085,parsed,7.9691,0.9211,Ionic conductivity = 7.9691 ± 0.9211 mS/cm,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_1p0M_PC1p0_T345p6484223_q085,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_1p0M_PC1p0_T345p6484223_q085/output_LELiB_MDLab.txt,3734,10.1149/1.1344281,Li,ClO4,1.0,"[""PC""]",[1.0],345.6484223,ClO4,0.85,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,42,2,6,10.1149/1.1344281,[3734],"[""10.1149/1.1344281""]",9.091189065,0.0,1,LiClO4,1.0,mol/l,mol/L,molar,,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 1.0, '[""PC""]', '[1.0]', 345.6484223)",64
saltClO4_rank06_row3734_q0p90,Li_ClO4_1p0M_PC1p0_T345p6484223_q090,parsed,4.9337,0.7292,Ionic conductivity = 4.9337 ± 0.7292 mS/cm,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_1p0M_PC1p0_T345p6484223_q090,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_1p0M_PC1p0_T345p6484223_q090/output_LELiB_MDLab.txt,3734,10.1149/1.1344281,Li,ClO4,1.0,"[""PC""]",[1.0],345.6484223,ClO4,0.90,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,42,2,6,10.1149/1.1344281,[3734],"[""10.1149/1.1344281""]",9.091189065,0.0,1,LiClO4,1.0,mol/l,mol/L,molar,,PC:1.000,-0.0,64.9,2.53,64.9,2.53,0,1,0,0,0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 1.0, '[""PC""]', '[1.0]', 345.6484223)",64
saltClO4_rank07_row3800_q0p70,Li_ClO4_0p5M_DME1p0_T273p3744374_q070,parsed,12.4592,2.4649,Ionic conductivity = 12.4592 ± 2.4649 mS/cm,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_0p5M_DME1p0_T273p3744374_q070,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_0p5M_DME1p0_T273p3744374_q070/output_LELiB_MDLab.txt,3800,10.1149/1.1344281,Li,ClO4,0.5,"[""DME""]",[1.0],273.3744374,ClO4,0.70,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,43,2,7,10.1149/1.1344281,[3800],"[""10.1149/1.1344281""]",2.784526666,0.0,1,LiClO4,0.5,mol/l,mol/L,molar,,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 0.5, '[""DME""]', '[1.0]', 273.3744374)",64
saltClO4_rank07_row3800_q0p75,Li_ClO4_0p5M_DME1p0_T273p3744374_q075,parsed,10.6304,2.6595,Ionic conductivity = 10.6304 ± 2.6595 mS/cm,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_0p5M_DME1p0_T273p3744374_q075,/scratch/hacortes/ADOBADO/LELi-MDLab/solvents/Q_Optimization/Li_ClO4_0p5M_DME1p0_T273p3744374_q075/output_LELiB_MDLab.txt,3800,10.1149/1.1344281,Li,ClO4,0.5,"[""DME""]",[1.0],273.3744374,ClO4,0.75,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,43,2,7,10.1149/1.1344281,[3800],"[""10.1149/1.1344281""]",2.784526666,0.0,1,LiClO4,0.5,mol/l,mol/L,molar,,DME:1.000,-0.0,7.2,0.39,3.6,0.195,0,1,0,0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,"('Li', 'ClO4', 0.5, '[""DME""]', '[1.0]', 273.3744374)",64
